City, Time, Disruptions
Durham,2013-11-04T13:00:00.000Z,1
Durham,2013-11-04T14:00:00.000Z,1
Durham,2013-11-04T15:00:00.000Z,1
Durham,2013-11-04T16:00:00.000Z,1
Durham,2013-11-04T17:00:00.000Z,1
Durham,2013-11-04T18:00:00.000Z,1
Durham,2013-11-04T19:00:00.000Z,1
Durham,2013-11-04T20:00:00.000Z,1
Durham,2013-11-04T21:00:00.000Z,1
Durham,2013-11-04T22:00:00.000Z,1
Durham,2013-11-04T23:00:00.000Z,1
Durham,2013-11-05T00:00:00.000Z,1
Durham,2013-11-05T01:00:00.000Z,1
Durham,2013-11-05T02:00:00.000Z,1
Durham,2013-11-05T03:00:00.000Z,1
Durham,2013-11-05T04:00:00.000Z,1
Durham,2013-11-05T05:00:00.000Z,1
Durham,2013-11-05T06:00:00.000Z,1
Durham,2013-11-05T07:00:00.000Z,1
Durham,2013-11-05T08:00:00.000Z,1
Durham,2013-11-05T09:00:00.000Z,1
Durham,2013-11-05T10:00:00.000Z,1
Durham,2013-11-05T11:00:00.000Z,1
Durham,2013-11-05T12:00:00.000Z,1
Durham,2013-11-05T13:00:00.000Z,1
Durham,2013-11-05T14:00:00.000Z,1
Durham,2013-11-05T15:00:00.000Z,1
Durham,2013-11-05T16:00:00.000Z,1
Durham,2013-11-05T17:00:00.000Z,1
Simcoe,2012-11-08T19:00:00.000Z,1
Simcoe,2012-11-15T10:00:00.000Z,2
Simcoe,2012-11-15T11:00:00.000Z,2
Simcoe,2012-11-15T12:00:00.000Z,2
Simcoe,2012-11-15T13:00:00.000Z,2
Simcoe,2012-11-15T14:00:00.000Z,2
Simcoe,2012-11-16T10:00:00.000Z,3
Simcoe,2012-11-16T11:00:00.000Z,2
Simcoe,2012-11-16T12:00:00.000Z,2
Simcoe,2012-11-16T13:00:00.000Z,2
Simcoe,2012-11-16T14:00:00.000Z,2
Simcoe,2012-11-17T12:00:00.000Z,1
Simcoe,2012-11-17T13:00:00.000Z,1
Simcoe,2012-11-17T14:00:00.000Z,1
Simcoe,2012-11-17T15:00:00.000Z,1
Simcoe,2012-11-17T16:00:00.000Z,1
Simcoe,2012-11-17T17:00:00.000Z,1
Simcoe,2012-11-17T18:00:00.000Z,1
Simcoe,2012-11-17T19:00:00.000Z,1
Simcoe,2012-11-17T20:00:00.000Z,1
Simcoe,2012-11-17T21:00:00.000Z,1
Simcoe,2012-11-17T22:00:00.000Z,1
Simcoe,2012-11-17T23:00:00.000Z,1
Simcoe,2012-11-20T20:00:00.000Z,1
Simcoe,2012-11-20T21:00:00.000Z,1
Simcoe,2012-11-20T22:00:00.000Z,1
Simcoe,2012-11-20T23:00:00.000Z,1
Simcoe,2012-11-21T00:00:00.000Z,1
Simcoe,2012-11-21T01:00:00.000Z,1
Simcoe,2012-11-23T10:00:00.000Z,1
Simcoe,2012-11-23T11:00:00.000Z,1
Simcoe,2012-11-23T12:00:00.000Z,1
Simcoe,2012-11-23T13:00:00.000Z,1
Simcoe,2012-11-23T14:00:00.000Z,1
Simcoe,2012-11-24T09:00:00.000Z,1
Simcoe,2012-11-24T18:00:00.000Z,1
Simcoe,2012-11-27T16:00:00.000Z,1
Simcoe,2012-11-27T17:00:00.000Z,2
Simcoe,2012-11-27T18:00:00.000Z,1
Simcoe,2012-11-30T05:00:00.000Z,1
Simcoe,2012-11-30T06:00:00.000Z,1
Simcoe,2012-11-30T07:00:00.000Z,1
Simcoe,2012-11-30T08:00:00.000Z,1
Simcoe,2012-11-30T09:00:00.000Z,1
Simcoe,2012-12-01T17:00:00.000Z,1
Simcoe,2012-12-02T02:00:00.000Z,2
Simcoe,2012-12-02T03:00:00.000Z,2
Simcoe,2012-12-04T17:00:00.000Z,1
Simcoe,2012-12-04T18:00:00.000Z,1
Simcoe,2012-12-05T13:00:00.000Z,2
Simcoe,2012-12-05T14:00:00.000Z,1
Simcoe,2012-12-05T15:00:00.000Z,1
Simcoe,2012-12-05T16:00:00.000Z,1
Simcoe,2012-12-05T17:00:00.000Z,1
Simcoe,2012-12-05T18:00:00.000Z,1
Simcoe,2012-12-05T19:00:00.000Z,1
Simcoe,2012-12-05T20:00:00.000Z,1
Simcoe,2012-12-05T21:00:00.000Z,1
Simcoe,2012-12-05T22:00:00.000Z,1
Simcoe,2012-12-05T23:00:00.000Z,1
Simcoe,2012-12-06T00:00:00.000Z,1
Simcoe,2012-12-06T01:00:00.000Z,1
Simcoe,2012-12-06T02:00:00.000Z,1
Simcoe,2012-12-06T03:00:00.000Z,1
Simcoe,2012-12-06T04:00:00.000Z,1
Simcoe,2012-12-06T05:00:00.000Z,1
Simcoe,2012-12-06T06:00:00.000Z,1
Simcoe,2012-12-06T07:00:00.000Z,1
Simcoe,2012-12-06T08:00:00.000Z,1
Simcoe,2012-12-06T09:00:00.000Z,1
Simcoe,2012-12-06T10:00:00.000Z,1
Simcoe,2012-12-06T11:00:00.000Z,1
Simcoe,2012-12-06T12:00:00.000Z,1
Simcoe,2012-12-06T13:00:00.000Z,1
Simcoe,2012-12-06T14:00:00.000Z,1
Simcoe,2012-12-06T15:00:00.000Z,1
Simcoe,2012-12-06T16:00:00.000Z,1
Simcoe,2012-12-06T17:00:00.000Z,2
Simcoe,2012-12-06T18:00:00.000Z,2
Simcoe,2012-12-06T19:00:00.000Z,2
Simcoe,2012-12-06T20:00:00.000Z,2
Simcoe,2012-12-06T21:00:00.000Z,2
Simcoe,2012-12-06T22:00:00.000Z,2
Simcoe,2012-12-06T23:00:00.000Z,2
Simcoe,2012-12-07T00:00:00.000Z,2
Simcoe,2012-12-07T01:00:00.000Z,2
Simcoe,2012-12-07T02:00:00.000Z,2
Simcoe,2012-12-07T03:00:00.000Z,2
Simcoe,2012-12-07T04:00:00.000Z,2
Simcoe,2012-12-07T05:00:00.000Z,2
Simcoe,2012-12-07T06:00:00.000Z,2
Simcoe,2012-12-07T07:00:00.000Z,2
Simcoe,2012-12-07T08:00:00.000Z,2
Simcoe,2012-12-07T09:00:00.000Z,2
Simcoe,2012-12-07T10:00:00.000Z,2
Simcoe,2012-12-07T11:00:00.000Z,2
Simcoe,2012-12-07T12:00:00.000Z,2
Simcoe,2012-12-10T20:00:00.000Z,1
Simcoe,2012-12-11T22:00:00.000Z,3
Simcoe,2012-12-11T23:00:00.000Z,3
Simcoe,2012-12-12T00:00:00.000Z,3
Simcoe,2012-12-12T01:00:00.000Z,3
Simcoe,2012-12-12T02:00:00.000Z,3
Simcoe,2012-12-12T03:00:00.000Z,3
Simcoe,2012-12-12T04:00:00.000Z,3
Simcoe,2012-12-12T05:00:00.000Z,2
Simcoe,2012-12-12T06:00:00.000Z,2
Simcoe,2012-12-12T07:00:00.000Z,2
Simcoe,2012-12-12T08:00:00.000Z,2
Simcoe,2012-12-12T09:00:00.000Z,1
Simcoe,2012-12-13T10:00:00.000Z,2
Simcoe,2012-12-13T11:00:00.000Z,2
Simcoe,2012-12-13T12:00:00.000Z,2
Simcoe,2012-12-13T13:00:00.000Z,2
Simcoe,2012-12-13T14:00:00.000Z,2
Simcoe,2012-12-14T10:00:00.000Z,2
Simcoe,2012-12-14T11:00:00.000Z,2
Simcoe,2012-12-14T12:00:00.000Z,2
Simcoe,2012-12-14T13:00:00.000Z,2
Simcoe,2012-12-14T14:00:00.000Z,2
Simcoe,2012-12-15T05:00:00.000Z,2
Simcoe,2012-12-15T06:00:00.000Z,2
Simcoe,2012-12-15T07:00:00.000Z,2
Simcoe,2012-12-15T08:00:00.000Z,2
Simcoe,2012-12-15T09:00:00.000Z,2
Simcoe,2012-12-15T10:00:00.000Z,2
Simcoe,2012-12-15T11:00:00.000Z,2
Simcoe,2012-12-15T12:00:00.000Z,2
Simcoe,2012-12-21T21:00:00.000Z,3
Simcoe,2012-12-22T04:00:00.000Z,2
Simcoe,2012-12-22T05:00:00.000Z,1
Simcoe,2012-12-22T06:00:00.000Z,1
Simcoe,2012-12-22T07:00:00.000Z,2
Simcoe,2012-12-22T08:00:00.000Z,2
Simcoe,2012-12-22T09:00:00.000Z,2
Simcoe,2012-12-22T10:00:00.000Z,3
Simcoe,2012-12-22T11:00:00.000Z,3
Simcoe,2012-12-22T12:00:00.000Z,3
Simcoe,2012-12-22T13:00:00.000Z,2
Simcoe,2012-12-22T14:00:00.000Z,1
Simcoe,2012-12-23T16:00:00.000Z,1
Simcoe,2012-12-28T05:00:00.000Z,2
Simcoe,2012-12-28T06:00:00.000Z,2
Simcoe,2012-12-28T07:00:00.000Z,2
Simcoe,2012-12-28T08:00:00.000Z,2
Simcoe,2012-12-28T09:00:00.000Z,2
Simcoe,2012-12-28T10:00:00.000Z,2
Simcoe,2012-12-28T11:00:00.000Z,2
Simcoe,2012-12-28T12:00:00.000Z,2
Simcoe,2012-12-28T13:00:00.000Z,2
Simcoe,2012-12-28T14:00:00.000Z,2
Simcoe,2012-12-28T15:00:00.000Z,1
Simcoe,2013-01-02T18:00:00.000Z,1
Simcoe,2013-01-18T12:00:00.000Z,2
Simcoe,2013-01-18T13:00:00.000Z,2
Simcoe,2013-01-18T14:00:00.000Z,2
Simcoe,2013-01-18T15:00:00.000Z,2
Simcoe,2013-01-18T16:00:00.000Z,2
Simcoe,2013-01-18T17:00:00.000Z,2
Simcoe,2013-01-18T18:00:00.000Z,1
Simcoe,2013-01-20T14:00:00.000Z,2
Simcoe,2013-01-20T15:00:00.000Z,1
Simcoe,2013-01-20T16:00:00.000Z,1
Simcoe,2013-01-23T07:00:00.000Z,1
Simcoe,2013-01-23T08:00:00.000Z,1
Simcoe,2013-01-28T20:00:00.000Z,1
Simcoe,2013-01-28T21:00:00.000Z,1
Simcoe,2013-02-01T02:00:00.000Z,1
Simcoe,2013-02-01T13:00:00.000Z,1
Simcoe,2013-02-04T00:00:00.000Z,2
Simcoe,2013-02-04T01:00:00.000Z,2
Simcoe,2013-02-04T02:00:00.000Z,2
Simcoe,2013-02-04T03:00:00.000Z,2
Simcoe,2013-02-04T04:00:00.000Z,2
Simcoe,2013-02-04T05:00:00.000Z,2
Simcoe,2013-02-04T06:00:00.000Z,2
Simcoe,2013-02-07T20:00:00.000Z,2
Simcoe,2013-02-07T21:00:00.000Z,2
Simcoe,2013-02-07T22:00:00.000Z,2
Simcoe,2013-02-07T23:00:00.000Z,2
Simcoe,2013-02-08T00:00:00.000Z,2
Simcoe,2013-02-08T01:00:00.000Z,2
Simcoe,2013-02-08T02:00:00.000Z,2
Simcoe,2013-02-09T15:00:00.000Z,1
Simcoe,2013-02-10T15:00:00.000Z,2
Simcoe,2013-02-10T16:00:00.000Z,2
Simcoe,2013-02-10T17:00:00.000Z,2
Simcoe,2013-02-10T18:00:00.000Z,2
Simcoe,2013-02-10T19:00:00.000Z,2
Simcoe,2013-02-10T20:00:00.000Z,2
Simcoe,2013-02-10T21:00:00.000Z,2
Simcoe,2013-02-11T05:00:00.000Z,1
Simcoe,2013-02-11T10:00:00.000Z,1
Simcoe,2013-02-13T14:00:00.000Z,1
Simcoe,2013-02-13T15:00:00.000Z,1
Simcoe,2013-02-13T16:00:00.000Z,1
Simcoe,2013-02-13T17:00:00.000Z,1
Simcoe,2013-02-13T18:00:00.000Z,1
Simcoe,2013-02-13T19:00:00.000Z,1
Simcoe,2013-02-13T20:00:00.000Z,1
Simcoe,2013-02-14T16:00:00.000Z,1
Simcoe,2013-02-14T17:00:00.000Z,1
Simcoe,2013-02-19T11:00:00.000Z,1
Simcoe,2013-02-19T20:00:00.000Z,2
Simcoe,2013-02-19T21:00:00.000Z,2
Simcoe,2013-02-19T22:00:00.000Z,2
Simcoe,2013-02-19T23:00:00.000Z,2
Simcoe,2013-02-20T00:00:00.000Z,2
Simcoe,2013-02-20T01:00:00.000Z,2
Simcoe,2013-02-20T10:00:00.000Z,1
Simcoe,2013-02-21T14:00:00.000Z,1
Simcoe,2013-02-27T06:00:00.000Z,1
Simcoe,2013-02-27T07:00:00.000Z,1
Simcoe,2013-03-06T00:00:00.000Z,1
Simcoe,2013-03-06T01:00:00.000Z,1
Simcoe,2013-03-06T02:00:00.000Z,1
Simcoe,2013-03-06T03:00:00.000Z,1
Simcoe,2013-03-07T10:00:00.000Z,1
Simcoe,2013-03-07T11:00:00.000Z,1
Simcoe,2013-03-09T12:00:00.000Z,2
Simcoe,2013-03-09T13:00:00.000Z,2
Simcoe,2013-03-25T21:00:00.000Z,2
Simcoe,2013-03-25T22:00:00.000Z,1
Simcoe,2013-03-25T23:00:00.000Z,1
Simcoe,2013-03-26T00:00:00.000Z,1
Simcoe,2013-03-28T10:00:00.000Z,2
Simcoe,2013-03-28T11:00:00.000Z,2
Simcoe,2013-03-28T12:00:00.000Z,2
Simcoe,2013-03-28T13:00:00.000Z,2
Simcoe,2013-03-28T14:00:00.000Z,2
Simcoe,2013-03-28T15:00:00.000Z,1
Simcoe,2013-04-04T14:00:00.000Z,1
Simcoe,2013-04-04T15:00:00.000Z,1
Simcoe,2013-04-09T16:00:00.000Z,2
Simcoe,2013-04-09T17:00:00.000Z,2
Simcoe,2013-04-09T18:00:00.000Z,2
Simcoe,2013-04-09T19:00:00.000Z,2
Simcoe,2013-04-09T20:00:00.000Z,2
Simcoe,2013-04-09T21:00:00.000Z,2
Simcoe,2013-04-10T22:00:00.000Z,1
Simcoe,2013-04-16T08:00:00.000Z,1
Simcoe,2013-04-25T09:00:00.000Z,1
Simcoe,2013-04-27T15:00:00.000Z,1
Simcoe,2013-04-27T16:00:00.000Z,1
Simcoe,2013-05-15T10:00:00.000Z,2
Simcoe,2013-05-15T11:00:00.000Z,2
Simcoe,2013-05-15T12:00:00.000Z,2
Simcoe,2013-05-17T14:00:00.000Z,1
Simcoe,2013-05-21T13:00:00.000Z,2
Simcoe,2013-05-31T10:00:00.000Z,2
Simcoe,2013-05-31T11:00:00.000Z,2
Simcoe,2013-05-31T12:00:00.000Z,2
Simcoe,2013-05-31T13:00:00.000Z,2
Simcoe,2013-05-31T14:00:00.000Z,2
Simcoe,2013-06-07T15:00:00.000Z,1
Simcoe,2013-06-15T15:00:00.000Z,1
Simcoe,2013-06-15T16:00:00.000Z,1
Simcoe,2013-06-15T17:00:00.000Z,1
Simcoe,2013-06-15T18:00:00.000Z,1
Simcoe,2013-06-15T19:00:00.000Z,1
Simcoe,2013-06-24T13:00:00.000Z,1
Simcoe,2013-07-04T07:00:00.000Z,1
Simcoe,2013-07-04T08:00:00.000Z,1
Simcoe,2013-07-05T11:00:00.000Z,1
Simcoe,2013-07-11T14:00:00.000Z,2
Simcoe,2013-07-11T15:00:00.000Z,2
Simcoe,2013-07-12T11:00:00.000Z,1
Simcoe,2013-07-12T12:00:00.000Z,1
Simcoe,2013-07-12T16:00:00.000Z,1
Simcoe,2013-07-12T17:00:00.000Z,1
Simcoe,2013-07-16T16:00:00.000Z,1
Simcoe,2013-07-23T10:00:00.000Z,1
Simcoe,2013-07-27T18:00:00.000Z,1
Simcoe,2013-07-30T10:00:00.000Z,1
Simcoe,2013-08-01T10:00:00.000Z,2
Simcoe,2013-08-01T11:00:00.000Z,2
Simcoe,2013-08-01T12:00:00.000Z,2
Simcoe,2013-08-01T13:00:00.000Z,2
Simcoe,2013-08-01T14:00:00.000Z,2
Simcoe,2013-08-01T15:00:00.000Z,2
Simcoe,2013-08-01T16:00:00.000Z,2
Simcoe,2013-08-01T17:00:00.000Z,2
Simcoe,2013-08-01T18:00:00.000Z,2
Simcoe,2013-08-01T19:00:00.000Z,2
Simcoe,2013-08-01T20:00:00.000Z,2
Simcoe,2013-08-01T21:00:00.000Z,2
Simcoe,2013-08-01T22:00:00.000Z,2
Simcoe,2013-08-01T23:00:00.000Z,2
Simcoe,2013-08-02T00:00:00.000Z,1
Simcoe,2013-08-02T09:00:00.000Z,2
Simcoe,2013-08-02T10:00:00.000Z,2
Simcoe,2013-08-02T11:00:00.000Z,2
Simcoe,2013-08-02T12:00:00.000Z,3
Simcoe,2013-08-02T15:00:00.000Z,1
Simcoe,2013-08-23T22:00:00.000Z,1
Simcoe,2013-08-23T23:00:00.000Z,1
Simcoe,2013-08-24T00:00:00.000Z,1
Simcoe,2013-08-24T01:00:00.000Z,1
Simcoe,2013-08-24T02:00:00.000Z,1
Simcoe,2013-08-24T03:00:00.000Z,1
Simcoe,2013-08-29T08:00:00.000Z,2
Simcoe,2013-08-29T09:00:00.000Z,2
Simcoe,2013-08-29T10:00:00.000Z,2
Simcoe,2013-08-29T11:00:00.000Z,2
Simcoe,2013-08-29T12:00:00.000Z,1
Simcoe,2013-08-30T14:00:00.000Z,1
Simcoe,2013-08-30T15:00:00.000Z,1
Simcoe,2013-08-30T16:00:00.000Z,1
Simcoe,2013-09-02T01:00:00.000Z,2
Simcoe,2013-09-02T02:00:00.000Z,2
Simcoe,2013-09-02T03:00:00.000Z,2
Simcoe,2013-09-02T04:00:00.000Z,2
Simcoe,2013-09-02T05:00:00.000Z,2
Simcoe,2013-09-02T06:00:00.000Z,2
Simcoe,2013-09-05T17:00:00.000Z,2
Simcoe,2013-09-05T18:00:00.000Z,2
Simcoe,2013-09-17T10:00:00.000Z,2
Simcoe,2013-09-17T12:00:00.000Z,1
Simcoe,2013-09-26T11:00:00.000Z,1
Simcoe,2013-09-29T18:00:00.000Z,1
Simcoe,2013-09-29T19:00:00.000Z,1
Simcoe,2013-10-08T15:00:00.000Z,1
Simcoe,2013-10-08T16:00:00.000Z,1
Simcoe,2013-10-16T11:00:00.000Z,2
Simcoe,2013-10-16T12:00:00.000Z,2
Simcoe,2013-10-16T13:00:00.000Z,2
Simcoe,2013-10-16T14:00:00.000Z,2
Simcoe,2013-10-16T15:00:00.000Z,1
Simcoe,2013-10-16T16:00:00.000Z,1
Simcoe,2013-10-16T17:00:00.000Z,1
Simcoe,2013-10-20T01:00:00.000Z,1
Simcoe,2013-10-23T16:00:00.000Z,1
Simcoe,2013-10-24T06:00:00.000Z,1
Simcoe,2013-11-07T10:00:00.000Z,2
Bancroft,2012-11-07T11:00:00.000Z,1
Bancroft,2012-11-22T08:00:00.000Z,1
Bancroft,2012-11-22T11:00:00.000Z,1
Bancroft,2012-11-23T22:00:00.000Z,1
Bancroft,2012-11-23T23:00:00.000Z,1
Bancroft,2012-11-24T00:00:00.000Z,1
Bancroft,2012-11-24T01:00:00.000Z,1
Bancroft,2012-11-24T02:00:00.000Z,1
Bancroft,2012-11-24T09:00:00.000Z,1
Bancroft,2012-11-24T10:00:00.000Z,1
Bancroft,2012-12-01T17:00:00.000Z,1
Bancroft,2012-12-01T18:00:00.000Z,1
Bancroft,2012-12-01T19:00:00.000Z,1
Bancroft,2012-12-01T20:00:00.000Z,1
Bancroft,2012-12-01T21:00:00.000Z,1
Bancroft,2012-12-01T22:00:00.000Z,1
Bancroft,2012-12-01T23:00:00.000Z,1
Bancroft,2012-12-02T00:00:00.000Z,1
Bancroft,2012-12-02T01:00:00.000Z,1
Bancroft,2012-12-02T02:00:00.000Z,1
Bancroft,2012-12-02T03:00:00.000Z,1
Bancroft,2012-12-02T04:00:00.000Z,1
Bancroft,2012-12-02T05:00:00.000Z,1
Bancroft,2012-12-02T06:00:00.000Z,1
Bancroft,2012-12-02T07:00:00.000Z,1
Bancroft,2012-12-02T08:00:00.000Z,1
Bancroft,2012-12-02T09:00:00.000Z,1
Bancroft,2012-12-02T10:00:00.000Z,1
Bancroft,2012-12-02T11:00:00.000Z,1
Bancroft,2012-12-02T12:00:00.000Z,1
Bancroft,2012-12-02T13:00:00.000Z,1
Bancroft,2012-12-02T14:00:00.000Z,1
Bancroft,2012-12-02T15:00:00.000Z,1
Bancroft,2012-12-07T09:00:00.000Z,1
Bancroft,2012-12-07T10:00:00.000Z,1
Bancroft,2012-12-08T13:00:00.000Z,1
Bancroft,2012-12-10T00:00:00.000Z,1
Bancroft,2012-12-10T01:00:00.000Z,1
Bancroft,2012-12-10T02:00:00.000Z,1
Bancroft,2012-12-11T17:00:00.000Z,1
Bancroft,2012-12-14T10:00:00.000Z,1
Bancroft,2012-12-14T11:00:00.000Z,1
Bancroft,2012-12-14T12:00:00.000Z,1
Bancroft,2012-12-14T13:00:00.000Z,1
Bancroft,2012-12-14T14:00:00.000Z,1
Bancroft,2012-12-14T15:00:00.000Z,1
Bancroft,2012-12-15T16:00:00.000Z,1
Bancroft,2012-12-15T17:00:00.000Z,1
Bancroft,2012-12-20T21:00:00.000Z,1
Bancroft,2012-12-20T22:00:00.000Z,2
Bancroft,2012-12-21T23:00:00.000Z,1
Bancroft,2012-12-22T00:00:00.000Z,1
Bancroft,2012-12-22T01:00:00.000Z,1
Bancroft,2012-12-22T11:00:00.000Z,2
Bancroft,2012-12-22T12:00:00.000Z,1
Bancroft,2012-12-23T09:00:00.000Z,1
Bancroft,2012-12-23T10:00:00.000Z,1
Bancroft,2012-12-23T11:00:00.000Z,1
Bancroft,2012-12-26T11:00:00.000Z,1
Bancroft,2012-12-27T05:00:00.000Z,1
Bancroft,2012-12-27T06:00:00.000Z,1
Bancroft,2012-12-27T08:00:00.000Z,2
Bancroft,2012-12-27T09:00:00.000Z,3
Bancroft,2012-12-27T10:00:00.000Z,1
Bancroft,2012-12-27T11:00:00.000Z,1
Bancroft,2012-12-28T17:00:00.000Z,1
Bancroft,2012-12-28T18:00:00.000Z,1
Bancroft,2012-12-28T19:00:00.000Z,1
Bancroft,2012-12-28T20:00:00.000Z,1
Bancroft,2012-12-28T21:00:00.000Z,1
Bancroft,2012-12-28T22:00:00.000Z,1
Bancroft,2012-12-28T23:00:00.000Z,1
Bancroft,2012-12-29T00:00:00.000Z,1
Bancroft,2012-12-29T01:00:00.000Z,1
Bancroft,2012-12-29T02:00:00.000Z,1
Bancroft,2012-12-29T03:00:00.000Z,1
Bancroft,2012-12-29T14:00:00.000Z,1
Bancroft,2012-12-29T15:00:00.000Z,1
Bancroft,2012-12-29T16:00:00.000Z,1
Bancroft,2013-01-02T08:00:00.000Z,1
Bancroft,2013-01-03T13:00:00.000Z,1
Bancroft,2013-01-03T14:00:00.000Z,1
Bancroft,2013-01-04T11:00:00.000Z,1
Bancroft,2013-01-04T20:00:00.000Z,1
Bancroft,2013-01-04T21:00:00.000Z,1
Bancroft,2013-01-11T11:00:00.000Z,1
Bancroft,2013-01-21T18:00:00.000Z,1
Bancroft,2013-01-21T19:00:00.000Z,1
Bancroft,2013-01-21T20:00:00.000Z,1
Bancroft,2013-01-21T21:00:00.000Z,1
Bancroft,2013-01-21T22:00:00.000Z,1
Bancroft,2013-01-21T23:00:00.000Z,1
Bancroft,2013-01-22T00:00:00.000Z,1
Bancroft,2013-01-22T01:00:00.000Z,1
Bancroft,2013-01-22T02:00:00.000Z,1
Bancroft,2013-01-22T03:00:00.000Z,1
Bancroft,2013-01-22T04:00:00.000Z,1
Bancroft,2013-01-22T05:00:00.000Z,1
Bancroft,2013-01-22T06:00:00.000Z,1
Bancroft,2013-01-22T07:00:00.000Z,1
Bancroft,2013-01-22T08:00:00.000Z,1
Bancroft,2013-01-27T14:00:00.000Z,1
Bancroft,2013-01-28T01:00:00.000Z,1
Bancroft,2013-01-28T02:00:00.000Z,1
Bancroft,2013-01-28T03:00:00.000Z,1
Bancroft,2013-01-28T04:00:00.000Z,1
Bancroft,2013-01-28T05:00:00.000Z,1
Bancroft,2013-01-28T06:00:00.000Z,1
Bancroft,2013-01-28T07:00:00.000Z,1
Bancroft,2013-01-28T08:00:00.000Z,1
Bancroft,2013-01-28T09:00:00.000Z,1
Bancroft,2013-01-28T10:00:00.000Z,1
Bancroft,2013-01-28T11:00:00.000Z,1
Bancroft,2013-01-28T12:00:00.000Z,1
Bancroft,2013-01-28T13:00:00.000Z,1
Bancroft,2013-01-28T14:00:00.000Z,1
Bancroft,2013-01-28T15:00:00.000Z,1
Bancroft,2013-01-28T16:00:00.000Z,1
Bancroft,2013-01-28T17:00:00.000Z,1
Bancroft,2013-01-28T18:00:00.000Z,4
Bancroft,2013-01-28T19:00:00.000Z,3
Bancroft,2013-01-28T20:00:00.000Z,1
Bancroft,2013-01-29T00:00:00.000Z,1
Bancroft,2013-01-30T00:00:00.000Z,1
Bancroft,2013-01-30T01:00:00.000Z,1
Bancroft,2013-02-01T14:00:00.000Z,1
Bancroft,2013-02-01T15:00:00.000Z,1
Bancroft,2013-02-01T16:00:00.000Z,1
Bancroft,2013-02-01T17:00:00.000Z,1
Bancroft,2013-02-01T18:00:00.000Z,1
Bancroft,2013-02-01T19:00:00.000Z,1
Bancroft,2013-02-03T18:00:00.000Z,1
Bancroft,2013-02-03T19:00:00.000Z,1
Bancroft,2013-02-03T20:00:00.000Z,1
Bancroft,2013-02-08T09:00:00.000Z,1
Bancroft,2013-02-08T11:00:00.000Z,2
Bancroft,2013-02-08T12:00:00.000Z,2
Bancroft,2013-02-08T13:00:00.000Z,1
Bancroft,2013-02-08T14:00:00.000Z,1
Bancroft,2013-02-08T15:00:00.000Z,1
Bancroft,2013-02-08T16:00:00.000Z,1
Bancroft,2013-02-08T17:00:00.000Z,1
Bancroft,2013-02-08T18:00:00.000Z,1
Bancroft,2013-02-08T21:00:00.000Z,1
Bancroft,2013-02-08T22:00:00.000Z,1
Bancroft,2013-02-08T23:00:00.000Z,1
Bancroft,2013-02-09T00:00:00.000Z,1
Bancroft,2013-02-09T01:00:00.000Z,1
Bancroft,2013-02-09T02:00:00.000Z,2
Bancroft,2013-02-09T03:00:00.000Z,2
Bancroft,2013-02-09T04:00:00.000Z,2
Bancroft,2013-02-09T05:00:00.000Z,1
Bancroft,2013-02-09T06:00:00.000Z,1
Bancroft,2013-02-09T07:00:00.000Z,1
Bancroft,2013-02-09T08:00:00.000Z,1
Bancroft,2013-02-09T09:00:00.000Z,1
Bancroft,2013-02-09T10:00:00.000Z,2
Bancroft,2013-02-09T11:00:00.000Z,2
Bancroft,2013-02-09T12:00:00.000Z,1
Bancroft,2013-02-09T13:00:00.000Z,1
Bancroft,2013-02-09T14:00:00.000Z,1
Bancroft,2013-02-11T09:00:00.000Z,1
Bancroft,2013-02-11T10:00:00.000Z,1
Bancroft,2013-02-12T09:00:00.000Z,1
Bancroft,2013-02-16T11:00:00.000Z,1
Bancroft,2013-02-16T12:00:00.000Z,1
Bancroft,2013-02-16T13:00:00.000Z,1
Bancroft,2013-02-18T12:00:00.000Z,2
Bancroft,2013-02-18T13:00:00.000Z,2
Bancroft,2013-02-18T14:00:00.000Z,2
Bancroft,2013-02-18T15:00:00.000Z,2
Bancroft,2013-02-18T16:00:00.000Z,1
Bancroft,2013-02-18T17:00:00.000Z,1
Bancroft,2013-02-18T18:00:00.000Z,1
Bancroft,2013-02-19T11:00:00.000Z,1
Bancroft,2013-02-19T12:00:00.000Z,1
Bancroft,2013-02-20T09:00:00.000Z,1
Bancroft,2013-02-20T10:00:00.000Z,1
Bancroft,2013-02-20T11:00:00.000Z,1
Bancroft,2013-02-25T12:00:00.000Z,1
Bancroft,2013-02-27T11:00:00.000Z,1
Bancroft,2013-02-27T12:00:00.000Z,1
Bancroft,2013-02-27T21:00:00.000Z,1
Bancroft,2013-02-27T22:00:00.000Z,1
Bancroft,2013-02-27T23:00:00.000Z,1
Bancroft,2013-02-28T00:00:00.000Z,1
Bancroft,2013-02-28T05:00:00.000Z,1
Bancroft,2013-02-28T06:00:00.000Z,1
Bancroft,2013-02-28T15:00:00.000Z,1
Bancroft,2013-02-28T16:00:00.000Z,1
Bancroft,2013-02-28T17:00:00.000Z,1
Bancroft,2013-03-01T16:00:00.000Z,1
Bancroft,2013-03-01T22:00:00.000Z,1
Bancroft,2013-03-01T23:00:00.000Z,1
Bancroft,2013-03-09T17:00:00.000Z,1
Bancroft,2013-03-09T18:00:00.000Z,1
Bancroft,2013-03-09T19:00:00.000Z,1
Bancroft,2013-03-09T20:00:00.000Z,1
